https://w3id.org/polifonia/ontology/music-meta/DigitalScore	http://www.wikidata.org/entity/Q111166101	1.0
https://w3id.org/polifonia/ontology/music-meta/DigitalScore	http://www.wikidata.org/entity/Q108671830	1.0
https://w3id.org/polifonia/ontology/music-meta/DigitalScore	http://www.wikidata.org/entity/Q115063474	1.0
https://w3id.org/polifonia/ontology/music-meta/DigitalScore	http://www.wikidata.org/entity/Q56580	1.0
https://w3id.org/polifonia/ontology/music-meta/DigitalScore	http://www.wikidata.org/entity/Q50822193	1.0
https://w3id.org/polifonia/ontology/music-meta/DigitalScore	http://www.wikidata.org/entity/Q3356240	1.0
https://w3id.org/polifonia/ontology/music-meta/DigitalScore	http://www.wikidata.org/entity/Q1508837	1.0
https://w3id.org/polifonia/ontology/music-meta/DigitalScore	http://www.wikidata.org/entity/Q73918100	1.0
https://w3id.org/polifonia/ontology/music-meta/DigitalScore	http://www.wikidata.org/entity/Q5276064	1.0
https://w3id.org/polifonia/ontology/music-meta/DigitalScore	http://www.wikidata.org/entity/Q108297229	1.0
https://w3id.org/polifonia/ontology/music-meta/StudioPerformance	http://www.wikidata.org/entity/Q7628270	1.0
https://w3id.org/polifonia/ontology/music-meta/StudioPerformance	http://www.wikidata.org/entity/Q67604973	0.99
https://w3id.org/polifonia/ontology/music-meta/StudioPerformance	http://www.wikidata.org/entity/Q39086415	0.99
https://w3id.org/polifonia/ontology/music-meta/MusicalPerformance	http://www.wikidata.org/entity/Q1370345	1.0
https://w3id.org/polifonia/ontology/music-meta/MusicalPerformance	http://www.wikidata.org/entity/Q29881657	1.0
https://w3id.org/polifonia/ontology/music-meta/MusicalPerformance	http://www.wikidata.org/entity/Q1954953	1.0
https://w3id.org/polifonia/ontology/music-meta/MusicalPerformance	http://www.wikidata.org/entity/Q2188189	1.0
https://w3id.org/polifonia/ontology/music-meta/MusicalPerformance	http://www.wikidata.org/entity/Q2743	1.0
https://w3id.org/polifonia/ontology/music-meta/MusicalPerformance	http://www.wikidata.org/entity/Q114798209	1.0
https://w3id.org/polifonia/ontology/music-meta/Lyrics	http://www.wikidata.org/entity/Q20871935	0.99
https://w3id.org/polifonia/ontology/music-meta/Lyrics	http://www.wikidata.org/entity/Q66116658	1.0
https://w3id.org/polifonia/ontology/music-meta/Key	http://www.wikidata.org/entity/Q1117156	1.0
https://w3id.org/polifonia/ontology/music-meta/Key	http://www.wikidata.org/entity/Q42935438	1.0
https://w3id.org/polifonia/ontology/music-meta/LivePerformance	http://www.wikidata.org/entity/Q1866223	1.0
https://w3id.org/polifonia/ontology/music-meta/LivePerformance	http://www.wikidata.org/entity/Q209939	1.0
https://w3id.org/polifonia/ontology/music-meta/MusicGenre	http://www.wikidata.org/entity/Q188451	1.0
https://w3id.org/polifonia/ontology/music-meta/CompositionPart	http://www.wikidata.org/entity/Q2574657	1.0
https://w3id.org/polifonia/ontology/music-meta/CompositionPart	http://www.wikidata.org/entity/Q12322550	1.0
https://w3id.org/polifonia/ontology/music-meta/CompositionPart	http://www.wikidata.org/entity/Q104479805	1.0
https://w3id.org/polifonia/ontology/music-meta/RecordingEquipment	http://www.wikidata.org/entity/Q1312336	1.0
